,words_per_comment,variance_of_word_counts,ENFJ,ENFP,ENTJ,ENTP,ESFJ,ESFP,ESTJ,ESTP,INFJ,INFP,INTJ,INTP,ISFJ,ISFP,ISTJ,ISTP,I-E,N-S,T-F,J-P,0,1
7940,22.64,160.5156,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4.008811,6.1098733
7941,22.76,185.3924,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3.914197,5.7390146
7942,24.06,162.1584,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2.7321436,6.589186
7943,30.44,78.3636,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,3.9953933,5.1746645
7944,18.82,134.32,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.1316867,6.21183
7945,16.54,154.64960000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2.124442,6.685383
7946,16.52,165.53,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3.478986,6.2979927
7947,26.22,156.43999999999997,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2.1056046,7.127306
7948,27.68,152.2644,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2.381507,6.6966343
7949,24.52,110.015595463138,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,3.9570916,6.577245
7950,25.76,178.95239999999998,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2.5937915,5.7529078
7951,22.78,147.1024,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2.9112985,8.055117
7952,28.36,119.58439999999999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3.9597857,5.1849976
7953,26.94,194.23359999999997,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3.7627802,8.045717
7954,26.78,180.50240000000002,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,5.9094644,6.286082
7955,27.56,139.5284,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.7977417,6.4574256
7956,17.3,145.0816,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,5.7080364,7.023439
7957,22.42,183.28,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2.2829134,7.3359957
7958,27.92,110.53,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1.6961203,5.940818
7959,25.2,245.794375,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.7721367,6.938938
7960,22.16,105.1219512195122,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2.374326,6.8063254
7961,23.52,101.69758948137329,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.3074174,6.67033
7962,29.02,119.52,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,3.3443937,5.463088
7963,23.52,198.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1.994107,6.2678633
7964,25.56,171.16839999999993,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2.052619,6.7947326
7965,17.94,167.0736,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.4668531,4.8683577
7966,16.76,280.5124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,5.145374,6.556449
7967,25.1,157.0258035310095,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2.9849029,4.7079434
7968,24.64,176.47560000000001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2.4743643,5.9978223
7969,31.6,75.04360000000001,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2.8326035,5.207683
7970,26.7,160.6176,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.999428,6.628003
7971,21.6,193.84039256198346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,5.8175483,6.9922533
7972,20.52,139.09,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2.9423902,6.5346265
7973,24.02,174.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4.0521584,5.501548
7974,29.04,149.65960000000004,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1.750746,5.609319
7975,34.56,22.3684,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2.7115743,6.868352
7976,31.94,93.43360000000001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5.1555824,6.1517487
7977,31.34,62.3376,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5.8384476,6.814149
7978,30.86,53.41440000000001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3.6934643,6.5177574
7979,22.38,186.2704,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4.362343,7.017465
7980,33.0,13.219599999999998,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,4.317326,7.1044517
7981,30.52,99.21,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2.9921293,6.130526
7982,26.8,145.4516,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1.5072286,6.7968607
7983,31.16,111.40039999999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2.7176137,5.6926804
7984,11.74,210.7270233196159,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.6191831,6.587977
7985,27.94,117.83359999999999,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.4556155,6.7050138
7986,14.52,244.69,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,2.6799555,6.104288
7987,25.52,140.24960000000002,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.2473264,8.060221
7988,14.32,55.905482041587895,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,3.3450513,6.9838247
7989,21.96,191.3364,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3.4333198,6.5641046
7990,21.32,174.89,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1.5044422,6.392426
7991,30.18,81.2944,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1.6462972,6.3416715
7992,27.44,131.64359999999996,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2.6828814,6.267681
7993,27.1,129.47360000000003,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3.1788497,6.6078553
7994,14.1,127.52979591836733,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3.9994855,7.627653
7995,27.44,139.6436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,5.0863748,7.2565384
7996,24.28,203.39239999999998,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2.129209,5.131485
7997,25.6,136.08360000000002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3.7033854,6.3941813
7998,25.24,155.61159999999998,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.8011942,5.480531
7999,20.06,208.95840000000004,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.5058236,5.0422587
8000,27.64,116.8356,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2.1281157,6.017587
8001,20.86,178.8944,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2.45423,3.6030002
8002,26.3,144.04160000000002,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1.530554,5.3203335
8003,35.42,62.24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2.845054,3.5414755
8004,26.68,113.82439999999998,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2.7269561,6.6878996
8005,36.98,10.318400000000002,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.4711647,6.6487722
8006,33.94,36.473600000000005,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2.8010416,6.7458553
8007,26.44,145.3236,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3.6979713,6.2376695
8008,26.86,123.93440000000001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5.3790665,6.32926
8009,27.98,142.5184,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2.145659,5.4656906
8010,27.92,65.21,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1.9253109,6.418064
8011,27.7,89.0176,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3.2979736,8.479236
8012,24.26,133.98239999999998,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,4.863693,6.5667696
8013,23.48,197.8084,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2.7216942,5.840099
8014,22.04,172.5827032136106,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6.243295,6.099659
8015,16.84,118.5771484375,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5.9720173,6.9222155
8016,27.78,131.7024,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0.86659,4.8791323
8017,23.84,183.7076,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5.695294,6.623839
8018,19.12,160.61,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.52108765,6.045042
8019,24.04,220.53959999999998,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1.7467811,7.1358933
8020,24.26,165.78240000000002,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2.7043693,3.8738089
8021,23.72,161.20999999999998,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2.714738,6.9969277
8022,20.96,207.77640000000002,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.3351684,6.8165607
8023,20.44,192.0036,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.2305984,6.192584
8024,27.96,176.2964,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6.0840535,7.7173924
8025,22.94,156.7936,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.923778,6.584061
8026,24.8,172.9316,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1.9515538,5.5285916
8027,11.72,175.9282006920415,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,3.0627892,5.304034
8028,26.32,165.45,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3.1890452,7.078035
8029,27.52,139.73,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2.643529,7.4426293
8030,31.82,81.08,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2.5389254,7.209514
8031,25.08,183.77640000000002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2.5068219,5.479283
8032,28.98,143.95839999999998,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,3.7068899,6.396921
8033,28.3,161.0636094674556,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3.2414155,4.4022207
8034,32.3,111.68159999999997,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2.8101892,5.7545
8035,31.1,89.71359999999999,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.0125833,7.2355685
8036,19.14,161.0256,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4.6728487,7.3143573
8037,23.58,173.88639999999998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2.0462844,5.749072
8038,17.26,155.9424,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1.6416106,5.8921595
8039,24.94,142.4736,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2.974665,4.364588
8040,20.84,171.90759999999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.45216274,5.003611
8041,26.94,122.23359999999998,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,3.1578507,4.178984
8042,21.08,186.5364,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.5149741,6.3695464
8043,22.4,159.5556,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,3.1594515,4.636438
8044,31.48,75.60839999999999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2.4738164,4.7719164
8045,23.36,197.98440000000002,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.1181483,6.162181
8046,20.26,225.62240000000006,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2.3401546,3.7111099
8047,17.42,156.36,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.3122206,6.7705083
8048,26.3,131.0816,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2.7937064,5.8073273
8049,19.86,173.09439999999998,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,5.275344,5.874925
8050,26.94,160.91359999999997,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.8229663,5.9525
8051,30.82,72.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.6994154,6.646296
8052,24.08,192.21640000000002,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.060224,6.236272
8053,27.48,107.4884,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6.0673685,6.69878
8054,23.2,183.25439999999998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,5.4840636,4.614844
8055,27.1,185.67360000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,2.3377004,5.9039025
8056,21.76,129.15239999999997,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,6.6501393,7.683543
8057,23.26,124.2624,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.808761,7.3740377
8058,31.04,34.0196,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6.054912,6.293552
8059,32.9,49.90559999999999,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.38457632,6.8996096
8060,22.7,160.17759999999998,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.9976516,4.008606
8061,18.58,113.62122448979592,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2.6491644,6.417764
8062,16.16,194.49741735537188,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5738716,5.5031214
8063,21.08,185.09640000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2.8849642,3.9723868
8064,25.42,144.48000000000002,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.37422466,6.253045
8065,28.6,93.21955636034406,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1.2641416,6.3488026
8066,29.7,167.61759999999998,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1.5394137,4.8279867
8067,16.5,137.40959999999998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,5.4756093,6.4608517
8068,31.18,93.4944,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1.0570121,5.525021
8069,27.66,169.3904,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1.1047139,6.815303
8070,25.54,172.6496,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2.4551558,7.7933073
8071,15.16,135.12040000000002,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0797389,5.017405
8072,24.02,217.96,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2.5981674,5.827655
8073,22.1,152.6336,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2.2892363,3.5900764
8074,13.86,226.69439999999994,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,2.234649,5.817638
8075,6.28,95.9296,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,3.6978736,6.6431584
8076,19.5,165.84959999999998,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.4694595,5.4215336
8077,21.66,208.07039999999998,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,3.5180936,6.5245986
8078,26.44,101.64359999999999,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.068601,7.138984
8079,24.76,134.8324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1.8151724,5.9692454
8080,28.58,99.48639999999999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5.206767,6.8297086
8081,28.22,100.36000000000001,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.586946,7.171818
8082,24.36,136.26439999999997,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2.001489,4.7610536
8083,21.36,118.78439999999999,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.2444077,6.712805
8084,18.22,232.48,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,5.651412,6.424876
8085,26.78,96.4624,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2.6884422,6.184925
8086,32.68,36.3444,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3.9786906,6.4510193
8087,26.44,147.7236,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2.859582,7.2443433
8088,29.98,107.71840000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0.5690017,7.0031075
8089,26.04,123.69959999999999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4.6992598,7.613706
8090,27.16,139.3604,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,3.7575874,6.499383
8091,30.34,91.73759999999999,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.086966,5.89007
8092,26.64,181.19559999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.9983907,5.6750994
8093,31.44,37.1636,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2.1239238,7.384531
8094,12.74,144.48160000000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4.1372547,4.237487
8095,23.06,155.3184,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3.119831,8.157177
8096,22.7,97.0803324099723,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.4281046,6.0023303
8097,25.92,148.36999999999998,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2.191027,5.837062
8098,31.74,77.84160000000001,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4.493781,6.9067497
8099,33.72,63.01000000000001,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,3.23638,6.7604756
8100,30.34,87.2976,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1.8923504,6.2628117
8101,31.82,84.32,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1.3749452,5.848193
8102,25.84,106.7076,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,3.1285121,4.070507
8103,33.52,21.05,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2.8121815,3.8456912
8104,6.94,108.83984375,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2.4372416,3.7276664
8105,22.74,180.28160000000003,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2.629143,4.1723003
8106,20.38,157.34504132231405,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2.2193553,7.2040615
8107,35.2,95.62759999999999,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.6741586,6.5095696
8108,26.68,174.38440000000003,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,3.1530561,5.518238
8109,28.22,127.1136,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1.5602169,6.6761084
8110,13.96,148.8564,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1.7941868,4.851903
8111,23.58,127.0064,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.9094427,6.3671446
8112,32.04,112.29960000000001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.9081807,5.730667
8113,17.58,98.01530612244899,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,2.3620307,3.6783147
8114,23.1,160.11360000000002,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2.495186,7.912414
8115,28.32,137.01000000000002,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1.6932116,6.742143
8116,22.2,170.82760000000002,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5.763129,4.736774
8117,13.54,119.83471074380166,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5.937692,6.7975473
8118,27.04,151.37959999999998,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2.3054821,6.9767876
8119,29.12,101.57,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.5078793,6.5357738
8120,31.28,74.3524,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2.665484,6.086286
8121,29.88,61.20039999999999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3.8198748,8.043306
8122,19.62,185.64419821483534,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1.1020675,5.9838204
8123,24.88,134.9604,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.0854561,4.641263
8124,28.5,119.00959999999999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5.819281,6.494751
8125,22.5,219.96959999999999,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.7216969,7.23271
8126,12.64,163.08832644628097,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2.1274278,3.9243312
8127,30.72,69.85,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5.4548655,6.9687266
8128,15.36,132.74360499702556,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.15661335,5.694117
8129,29.72,116.01000000000002,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1.190609,5.676174
8130,32.38,51.8304,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,6.1506624,6.853915
8131,22.3,149.64159999999998,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.7413764,6.364512
8132,25.4,217.27559999999997,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5.6940784,6.4603786
8133,11.7,116.32514177693761,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2.6063142,4.7287827
8134,26.36,161.0244,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2.4876275,5.2533317
8135,21.84,176.70759999999999,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2.100177,6.2159004
8136,17.36,146.2644,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.321567,5.210089
8137,13.1,174.1536,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.43124914,5.872564
8138,25.42,174.32,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2.6464443,4.7950253
8139,30.5,94.88960000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.4056568,6.829114
8140,26.64,142.9156,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.4393337,5.7027774
8141,33.06,36.7184,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1.9376826,7.39762
8142,21.16,121.08040000000001,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2.8998709,5.5285616
8143,25.72,153.73,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.1399679,6.6032343
8144,26.82,107.67999999999998,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3.4562604,6.6151366
8145,27.86,141.5344,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2.905497,5.419918
8146,30.16,89.4004,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3.9152827,6.735735
8147,17.12,231.92716942148766,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0.866117,5.6500335
8148,22.02,176.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5.1282525,6.394498
8149,17.72,206.76999999999995,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0415275,7.925804
8150,18.62,126.44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5.971685,6.4901586
8151,5.5,107.00594530321045,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.0665517,6.331445
8152,24.6,102.6436,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2.7737648,6.4486837
8153,30.56,56.24839999999999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3.0449421,7.1526737
