,words_per_comment,variance_of_word_counts,i-e,n-s,t-f,j-p,0,1,2
7497,24.58,103.35537190082643,0,0,1,1,29.811281,17.672935,56.23053
7498,27.24,127.0116,1,0,1,1,44.91051,19.621471,44.16535
7499,21.56,153.37244897959187,0,0,1,1,40.627457,23.740484,47.245354
7500,30.92,83.32999999999998,0,0,0,0,28.1073,29.977083,11.903112
7501,26.8,85.0916,0,0,0,0,13.63493,45.201725,23.456041
7502,19.74,175.80159999999995,0,0,1,1,15.396229,42.18942,43.6751
7503,7.48,165.66493055555557,1,0,1,1,7.1259995,29.928707,32.72371
7504,23.5,153.80960000000002,0,0,1,0,40.00367,44.185043,12.066057
7505,20.98,226.39581409664513,0,1,0,1,38.642395,31.146793,3.7724304
7506,25.92,167.85,0,0,1,1,41.52967,21.585728,39.834873
7507,31.52,102.09,0,0,1,0,35.48896,57.350777,32.93297
7508,20.42,259.2,0,1,0,1,37.911705,37.994144,29.995422
7509,23.54,145.4896,0,0,0,1,27.331356,25.487787,16.179457
7510,30.28,113.0324,0,0,1,0,42.277767,50.347923,33.304237
7511,24.96,170.0964,0,0,0,0,20.30561,40.31222,25.600897
7512,28.34,126.8576,0,0,1,1,40.365578,38.90547,11.688545
7513,13.66,224.31040000000002,0,0,0,0,21.88837,37.91682,24.07453
7514,33.22,97.32,0,0,1,0,41.18249,33.497448,32.290096
7515,21.7,166.93759999999995,0,0,0,1,30.830076,25.688961,30.564749
7516,29.94,66.2336,0,1,1,0,37.25632,44.097626,50.64621
7517,24.0,158.93959999999998,1,0,0,1,25.576757,18.277695,10.90564
7518,17.88,87.28039999999999,0,0,1,1,13.09359,27.734165,42.709602
7519,26.84,128.26760000000002,0,0,0,1,21.494097,25.768045,28.475182
7520,25.06,128.3584,0,0,0,1,24.204124,21.96753,31.95478
7521,29.8,86.8516,0,0,0,0,29.886818,47.915848,21.384062
7522,27.96,140.6564,1,0,0,1,53.25677,33.529465,30.008326
7523,30.92,107.97000000000001,0,0,1,0,42.889713,50.61216,28.32913
7524,29.0,138.3796,0,0,0,0,29.940948,46.111763,22.065166
7525,26.88,166.1604,0,0,0,1,34.96023,24.972816,32.104996
7526,30.92,64.15391579900408,0,0,0,1,24.390493,35.123363,27.011469
7527,15.24,117.53160000000001,1,0,1,1,7.9788704,17.737717,39.290173
7528,21.6,197.20789930555557,1,0,0,1,31.364075,34.512753,19.860619
7529,24.16,171.40039999999996,1,0,1,1,25.57721,25.340202,44.532673
7530,14.86,209.01440000000002,1,1,1,1,11.278091,34.092197,48.012794
7531,27.92,133.36999999999998,1,0,1,1,51.309456,23.098152,37.28307
7532,19.44,98.74922839506172,0,0,0,1,14.428865,25.524853,19.12271
7533,27.02,132.92,0,0,0,1,26.530617,28.074,33.232998
7534,22.76,160.87240000000003,0,0,0,0,24.361021,52.93783,17.003275
7535,20.1,156.2336,0,0,1,0,24.556492,20.736073,9.506304
7536,10.9,174.30555555555554,0,1,0,1,13.099203,29.283916,34.85571
7537,28.66,156.11040000000003,0,1,1,1,32.62067,15.727278,47.24433
7538,26.72,94.09,0,0,0,1,18.00945,17.802828,22.620737
7539,20.3,168.1616,1,0,0,1,37.488094,11.864437,24.765556
7540,28.88,149.3604,0,0,0,0,35.93956,18.699528,53.462387
7541,30.42,100.76000000000002,0,0,1,0,50.599464,42.7438,25.484612
7542,18.22,152.99999999999997,1,0,0,0,24.608095,9.564327,22.608875
7543,22.12,174.25,0,1,0,1,27.842524,14.342773,59.234093
7544,24.06,230.75840000000005,0,0,1,1,37.64005,12.05908,37.97744
7545,29.06,144.35840000000002,1,0,1,0,29.52723,14.941205,60.982895
7546,24.84,196.46759999999998,0,1,0,0,17.758512,30.78531,42.844673
7547,30.12,100.45,0,0,0,1,30.27871,33.171516,22.805283
7548,31.24,75.85159999999999,0,0,1,1,30.663303,33.95043,49.643936
7549,24.46,165.00640000000004,0,1,1,1,20.602001,30.798254,46.058594
7550,25.66,124.54477301124533,0,1,0,0,44.30626,27.774656,24.605259
7551,29.34,129.33759999999998,0,0,1,0,15.3543625,35.081593,47.419186
7552,17.24,158.25160000000002,0,0,0,0,17.627934,40.608788,23.551151
7553,24.84,127.18759999999999,1,1,0,1,43.18567,26.272367,11.300976
7554,17.34,138.8176,0,1,1,1,21.68628,22.209745,12.231976
7555,24.82,129.92000000000002,1,0,0,1,15.549347,31.725998,52.40705
7556,30.8,92.5716,0,0,0,1,38.028503,17.927322,20.643116
7557,29.92,83.45,0,0,0,0,26.402098,41.099342,16.412178
7558,22.78,232.62240000000003,1,0,1,0,46.01271,35.35096,12.880678
7559,34.7,29.897599999999997,0,1,1,0,48.942574,38.623318,25.695599
7560,32.02,124.6,0,0,1,1,36.16009,35.819756,45.45156
7561,29.26,110.5424,0,0,1,0,35.0721,39.2687,14.629456
7562,25.2,147.3876,0,0,1,0,41.981014,47.49678,26.850975
7563,30.36,106.46440000000001,0,0,1,0,38.881435,35.078163,41.938896
7564,25.62,134.04,0,0,1,1,25.998072,16.370596,43.492348
7565,28.44,131.56359999999998,0,0,0,1,25.367392,50.620266,21.08196
7566,15.96,186.53640000000004,0,1,1,1,41.730923,23.466421,9.87855
7567,25.7,164.73760000000001,1,0,1,1,44.104008,39.276726,46.74872
7568,24.84,217.62759999999997,0,0,1,0,39.125355,46.15219,16.585617
7569,14.64,159.75560000000002,0,0,1,1,12.787394,43.631695,39.848568
7570,31.52,86.13,1,0,0,0,40.22618,32.039856,4.3028393
7571,29.2,103.58760000000001,0,0,1,1,38.45344,28.846416,42.411785
7572,31.14,128.2656,0,0,1,1,13.506472,26.964325,38.78019
7573,22.64,140.59560000000002,0,0,1,1,30.036364,30.701765,5.6285133
7574,9.16,159.1604,0,1,1,0,10.810104,24.465437,36.75946
7575,25.0,79.4596,0,0,0,0,30.153645,34.13148,8.363245
7576,21.3,220.2416,0,1,0,1,18.529118,26.097706,31.942383
7577,29.34,141.01760000000002,1,0,1,0,37.125557,23.757223,15.819191
7578,14.34,139.094674556213,0,0,0,0,25.119709,45.9578,12.746283
7579,25.82,123.64,1,0,0,0,32.470444,17.30853,44.840797
7580,22.58,149.8064,0,0,0,1,19.182001,24.048843,26.882778
7581,22.32,188.21,0,1,1,0,36.858086,52.856728,33.207195
7582,35.28,63.5124,0,0,1,1,34.97132,16.199417,53.364674
7583,27.94,124.5536,0,0,1,1,45.61985,35.124542,35.643707
7584,26.82,98.75999999999998,0,0,0,1,25.105541,22.59768,18.658363
7585,22.86,183.85440000000003,0,0,1,1,32.534668,37.886223,45.52682
7586,20.76,244.75240000000002,0,0,1,0,19.575117,47.632977,41.018944
7587,26.42,113.72000000000001,0,0,0,1,30.896652,24.10788,23.174278
7588,32.16,59.16623263888889,0,0,0,0,34.722874,8.505911,51.75286
7589,30.16,140.7604,1,0,1,1,52.738968,37.886246,44.701912
7590,24.08,164.41639999999998,0,0,0,0,32.40011,7.9733925,50.22473
7591,34.42,65.72000000000001,0,0,1,1,50.489418,39.438965,22.829748
7592,26.44,133.3236,0,0,0,0,23.385109,12.113144,51.17768
7593,24.78,219.54240000000001,0,0,1,0,42.922783,47.799454,33.726887
7594,23.56,158.88840000000002,0,0,1,0,37.166706,41.09619,14.483583
7595,23.88,235.08039999999997,0,1,0,1,37.97938,35.062214,29.505169
7596,22.72,141.49,0,0,1,1,28.4014,26.308357,2.8055744
7597,10.9,141.4656,0,0,1,1,15.572032,26.682083,40.586742
7598,22.66,188.5504,0,0,0,0,39.162346,37.19963,10.889286
7599,23.28,217.9124,0,0,0,1,34.3698,36.029434,5.140747
7600,33.14,59.54560000000001,0,0,1,0,49.287212,44.221764,14.175474
7601,25.4,122.91560000000001,0,0,1,0,37.92208,43.594173,18.37178
7602,20.14,180.2656,0,0,0,0,18.679913,17.869719,37.364956
7603,27.42,132.3156,0,0,0,1,31.526188,22.127243,14.80514
7604,29.74,76.7616,1,0,0,1,34.08162,18.707964,27.165747
7605,27.74,117.56159999999998,1,0,0,1,37.948067,14.700653,25.874737
7606,30.54,117.9296,1,0,1,0,29.321512,18.598534,53.59897
7607,23.46,176.52639999999997,0,0,1,1,23.961498,30.73985,34.91158
7608,15.38,163.5504,0,0,0,1,17.515049,26.228006,18.084091
7609,27.44,122.12360000000001,0,0,0,0,26.426184,13.324583,63.05718
7610,24.36,208.9044,0,0,0,1,14.307436,25.967472,29.249142
7611,23.0,237.97960000000003,0,0,1,0,21.46251,30.370436,37.740604
7612,32.14,60.465599999999995,0,1,1,0,42.193016,31.63969,24.67339
7613,29.62,115.16,0,0,1,0,39.049385,44.60619,39.96378
7614,24.78,169.42239999999998,0,0,1,1,29.727346,17.309471,56.717285
7615,28.66,179.91039999999998,0,0,1,0,28.977516,14.8621855,62.884377
7616,29.08,114.09639999999999,0,0,1,1,44.805317,18.001385,15.775123
7617,18.72,139.77759999999998,0,0,0,1,27.62339,24.904583,14.037865
7618,7.52,161.09,0,0,1,1,10.022671,23.669586,35.24328
7619,24.06,215.15840000000003,0,1,0,0,16.578663,39.482807,43.739613
7620,23.92,133.61,1,0,0,1,39.171005,9.212538,23.086464
7621,30.12,106.13000000000002,0,0,0,1,42.04752,25.69639,28.873549
7622,32.6,54.44360000000002,0,0,1,0,39.056557,31.038403,11.803057
7623,25.0,187.65960000000004,0,0,1,0,19.98241,49.504143,41.37359
7624,7.98,167.38265306122443,0,1,0,0,7.7790146,22.035725,35.194965
7625,17.94,168.3936,1,0,0,1,13.343023,42.27381,40.79106
7626,14.36,174.82440000000003,1,0,1,1,13.870317,30.031256,48.19294
7627,26.54,197.96959999999999,1,0,1,1,29.27178,20.222042,51.490967
7628,30.28,111.28733459357278,0,0,1,0,26.278166,15.418744,64.0483
7629,26.68,147.6644,0,0,1,1,26.077131,18.450535,4.3356457
7630,28.02,125.84,0,0,1,1,44.57613,33.455105,45.603825
7631,18.38,159.83826429980277,0,0,0,0,13.573259,47.090073,38.646164
7632,14.06,104.83840000000002,1,0,1,1,5.684248,25.435635,33.82708
7633,22.1,134.4336,0,1,0,1,26.62592,21.281612,10.086191
7634,25.28,163.47240000000002,1,0,0,1,38.95971,14.103016,19.356724
7635,26.14,161.6256,0,0,1,1,52.07769,22.344976,43.146038
7636,24.9,169.46560000000002,0,0,1,1,41.07686,40.234585,9.207563
7637,25.28,147.0324,0,0,0,0,21.750454,49.130386,22.384975
7638,21.78,180.8224,1,0,0,1,33.155277,15.290724,20.843723
7639,10.36,61.26439999999999,1,0,1,1,11.571392,36.389565,42.006805
7640,11.06,147.7584,1,1,0,0,8.113783,22.331669,39.276688
7641,21.4,153.27560000000003,0,0,0,1,11.032299,32.92224,44.849854
7642,26.32,154.09579341940858,0,1,1,0,32.555996,39.980686,31.448204
7643,31.92,58.451478550603916,0,0,1,1,46.20671,22.921036,42.749416
7644,25.72,136.05,0,1,0,1,30.374245,32.846497,38.98797
7645,30.76,43.712399999999995,0,0,1,1,42.565445,36.004597,9.843378
7646,18.3,211.76159999999996,0,0,0,1,26.48248,35.49253,20.158169
7647,24.52,180.53,0,0,0,1,32.158833,16.228148,36.303913
7648,28.18,117.81439999999999,1,0,1,1,21.670086,49.402454,18.70583
7649,29.42,120.2,0,0,1,1,30.234938,16.9649,52.609474
7650,23.94,178.0736,0,0,0,1,15.517129,33.37982,27.826128
7651,28.1,106.27359999999999,1,0,0,1,2.8282394,36.891815,25.899082
7652,16.52,163.89625850340138,0,0,0,1,27.974113,13.569748,49.129116
7653,30.86,66.05439999999999,1,0,1,1,29.215458,50.70095,20.062103
7654,22.8,123.45159999999998,0,0,0,1,27.131556,13.511297,52.990253
7655,25.08,133.0564,0,1,0,1,45.447372,41.904625,36.799168
7656,20.6,170.3236,0,1,0,1,8.697346,34.708084,45.531204
7657,30.64,91.2756,1,0,0,1,41.461693,42.101917,32.084553
7658,31.84,81.5876,0,0,1,1,28.147348,35.703323,44.735382
7659,31.04,106.41959999999999,1,0,0,1,31.398983,23.09554,31.049194
7660,29.46,105.12640000000002,1,0,1,1,21.403624,15.324785,5.94742
7661,19.48,165.2884,1,0,0,1,40.605988,37.490486,33.238426
7662,30.6,80.6436,0,0,1,0,40.415222,33.002064,10.009764
7663,25.92,170.53,0,0,1,0,35.426464,39.86566,15.39377
7664,31.1,99.3536,0,0,1,0,33.81626,48.821243,37.72307
7665,25.76,109.2016,0,0,0,1,26.427235,21.841408,35.588936
7666,19.78,171.38240000000002,1,0,0,0,24.246227,17.911526,5.3852444
7667,26.0,163.17960000000002,0,0,0,0,26.503813,26.171312,33.531395
7668,30.64,50.79560000000001,0,0,0,1,32.96685,26.794788,34.450863
7669,14.22,223.96,0,0,1,1,43.349846,18.622383,40.47429
7670,30.5,123.4096,0,0,1,1,30.601042,46.081924,15.643755
7671,28.5,66.05135802469135,0,0,0,1,22.612572,26.686607,19.427505
7672,24.32,150.69,1,0,0,1,34.379677,9.668053,24.29086
7673,28.14,129.13000000000002,0,0,0,0,31.641417,50.098007,12.937843
7674,28.74,102.9513888888889,0,0,1,0,33.588295,42.99993,10.609442
7675,24.08,144.8964,1,0,0,1,26.661213,50.032425,31.917778
7676,26.46,145.6864,0,1,1,1,40.68736,30.165058,18.887657
7677,25.0,106.2996,0,0,0,0,27.772118,36.856663,10.071444
7678,30.76,76.91239999999999,0,0,1,1,50.47995,32.178963,33.66342
7679,30.02,114.36,1,0,1,1,34.90102,18.878237,6.577856
7680,24.28,162.3124,0,0,1,0,38.384857,55.920322,31.111654
7681,27.72,110.12999999999998,0,0,1,1,37.868233,27.01638,32.44631
7682,27.88,187.68039999999996,0,0,1,0,27.739832,32.813263,47.060936
7683,25.44,149.08360000000002,0,0,0,1,6.7143974,23.403322,32.948803
7684,29.68,124.7844,0,1,0,0,40.46827,33.959435,3.0346622
7685,32.98,71.71840000000002,0,0,0,1,35.95223,27.088188,22.218048
7686,32.12,50.09,0,0,0,0,22.558376,40.127914,23.215403
7687,22.18,182.4144,1,0,0,0,21.076046,37.999138,20.278305
7688,25.4,167.91559999999998,0,0,1,0,52.78445,36.27073,32.114418
7689,28.94,105.79360000000003,0,0,0,0,36.45552,30.963137,27.474585
7690,34.5,33.0496,0,0,1,1,40.687794,33.506805,39.90728
7691,17.22,166.96,1,1,0,1,19.372276,30.731962,43.596012
7692,22.9,42.61504747991234,0,0,0,1,24.59742,24.94181,16.879255
7693,18.1,144.1536,1,0,1,1,29.187517,21.704227,49.613777
7694,29.94,88.3936,0,0,1,0,38.16367,36.43765,3.2544956
7695,15.56,161.88822829964334,0,0,1,0,34.270382,55.212933,30.567362
7696,27.1,117.39359999999999,0,1,0,0,28.234951,13.723787,48.138412
7697,15.72,91.00999999999998,0,0,0,1,25.177505,29.558943,18.272503
7698,23.48,158.0884,0,0,0,1,32.090298,35.08301,51.382652
7699,22.22,158.11999999999998,1,0,0,1,32.60145,14.355888,28.139385
7700,26.3,151.4416,0,1,1,0,25.553411,18.28378,1.1734791
7701,28.38,119.75040000000001,1,0,0,0,27.918575,42.989906,25.57256
7702,25.8,148.1316,0,0,1,1,31.680035,17.493483,54.49592
7703,25.98,108.8223062381853,0,0,0,1,32.057926,35.119984,22.239902
7704,16.34,180.9776,0,0,0,1,19.769796,24.986006,25.596785
7705,18.98,219.0384,0,0,1,0,29.346258,52.948044,33.018044
7706,23.34,167.6976,1,0,1,1,5.1697655,33.619568,21.483097
7707,11.66,84.88888888888889,0,1,1,1,31.065954,21.821255,37.468834
7708,22.98,153.71839999999997,0,0,0,0,22.073717,49.789566,17.68748
7709,13.34,120.8976,0,0,1,1,12.506697,39.390182,38.785587
7710,30.98,121.8784,1,0,0,1,40.02261,19.284765,25.884964
7711,16.32,173.37000000000003,1,1,0,1,23.893492,30.076868,46.783134
7712,32.2,64.46759999999999,1,0,1,1,38.85077,30.99159,48.60501
7713,22.98,145.2384,0,0,0,1,25.994377,20.046074,33.064384
7714,31.44,74.7236,0,0,1,0,45.198204,47.329735,24.73102
7715,21.28,202.11239999999998,0,1,1,1,43.9685,19.086098,12.141865
7716,26.06,55.20880428316478,0,0,1,1,50.113594,20.923832,37.312283
7717,27.86,141.4544,0,0,0,1,32.486557,27.94149,35.293972
7718,21.5,179.00960000000003,0,0,1,1,13.327068,37.24849,45.495033
7719,21.62,216.84,0,0,1,1,28.263613,14.624626,8.694204
7720,30.46,127.3664,1,0,1,1,44.953888,43.635063,36.19536
7721,18.94,165.30232558139534,0,0,1,1,31.698149,40.940052,47.254044
7722,26.46,139.7664,0,0,1,0,36.218422,21.70935,42.62313
7723,29.8,102.57160000000002,1,0,0,1,40.194607,22.27098,20.228485
7724,26.38,158.7504,0,0,0,0,25.36108,21.456553,33.578438
7725,28.14,165.10559999999998,0,0,1,1,40.259476,25.520817,28.696966
7726,16.24,175.4116,1,0,1,1,11.687502,44.279503,40.58677
7727,30.18,96.65440000000001,0,0,0,1,22.345575,32.799007,27.582985
7728,10.02,84.16,0,0,1,1,9.964546,26.395658,42.34194
7729,25.88,154.24040000000002,1,0,1,0,26.421104,26.380829,44.721893
7730,35.14,12.945599999999999,0,0,1,0,40.357243,39.086292,38.06216
7731,31.0,126.69959999999999,0,0,0,1,40.54232,43.143135,30.233248
7732,35.8,38.691599999999994,1,0,0,0,41.923306,48.47207,19.4512
7733,24.88,175.68039999999996,0,1,1,1,17.90455,33.944637,35.45512
7734,23.42,185.27999999999997,0,0,0,1,30.50084,29.892046,32.653645
7735,27.28,121.03239999999998,1,1,0,1,36.11906,26.949944,29.80119
7736,23.48,184.1284,0,0,1,1,27.196815,36.415077,45.98477
7737,15.3,141.734375,0,0,0,0,20.377888,16.739092,37.67609
7738,14.32,132.94230769230768,1,1,0,0,44.55774,28.656574,23.025328
7739,28.28,162.1124,1,0,0,1,31.636436,23.561308,30.894312
7740,16.34,159.2943754565376,0,0,0,0,17.467398,44.16237,20.155369
7741,27.46,154.4464,0,0,1,0,45.020557,20.095192,12.868977
7742,34.76,37.8324,0,0,0,1,43.2403,40.293747,37.747475
7743,26.36,149.5444,0,0,1,1,30.311583,34.95472,27.590715
7744,21.1,193.7136,0,1,0,1,33.220596,11.811762,34.429443
7745,32.8,42.251599999999996,0,0,1,0,39.905243,36.19928,11.36595
7746,28.62,102.56000000000002,0,0,0,1,20.518583,23.747456,26.819412
7747,14.56,203.08839999999998,1,0,1,1,13.301329,30.248663,45.720573
7748,15.2,261.91398822996837,0,0,0,0,15.64128,46.639877,35.04516
7749,25.5,148.1696,0,0,0,1,34.29534,25.729471,24.692774
7750,21.2,102.5338775510204,0,0,1,0,29.07665,18.21427,1.7119007
7751,32.3,56.68160000000002,0,0,1,0,40.297256,43.04914,40.120426
7752,20.62,166.36,0,0,1,1,33.792473,27.186958,4.7630024
7753,28.38,137.1904,1,0,1,1,25.019823,51.35498,17.222128
7754,25.62,173.16,0,0,0,0,13.668505,48.869965,22.745424
7755,22.82,168.40000000000003,0,0,0,1,37.921097,27.71971,49.39628
7756,28.48,101.0484,0,0,0,1,23.260874,18.079828,23.848475
7757,25.54,153.7296,0,0,1,1,46.648342,29.918829,43.43273
7758,23.36,152.0244,0,0,1,1,40.349968,35.841278,42.59346
7759,9.26,215.73156899810962,0,0,1,1,25.652344,16.360996,48.24056
7760,21.42,195.64,0,0,0,1,23.351316,20.063375,32.887848
7761,23.52,173.41,0,0,0,1,27.566513,18.476902,31.909174
7762,29.8,141.89159999999998,0,0,1,0,50.729897,33.748257,36.90036
7763,15.72,187.61,0,0,0,1,37.187027,26.499159,15.298668
7764,26.7,148.2976,0,0,0,0,28.64726,39.16937,12.761473
7765,30.64,110.87559999999998,0,0,1,0,3.4273205,35.493565,22.768698
7766,24.0,135.2196,1,0,0,1,41.26368,14.853189,18.445818
7767,23.12,169.5056818181818,0,1,0,0,23.313576,31.694658,15.12483
7768,20.32,178.89,1,0,0,1,32.07632,44.14717,12.467146
7769,21.8,193.45160000000004,1,0,1,0,21.570356,26.699177,47.65275
7770,26.12,143.37,1,0,1,0,48.28089,40.472084,37.22882
7771,28.98,99.0384,0,0,0,0,18.493279,45.88934,21.39111
7772,29.4,82.15559999999999,0,1,0,0,44.027924,20.575735,13.422295
7773,27.88,189.56040000000004,1,1,0,1,41.95808,33.013527,6.0134525
7774,22.9,165.98559999999998,0,0,1,1,26.959272,18.568726,48.954926
7775,26.96,145.4564,0,0,1,0,34.697414,40.948322,40.234486
7776,18.34,184.97760000000002,0,0,0,0,24.525028,12.890743,45.506596
7777,28.12,150.37,1,0,0,1,36.52405,15.094403,11.270813
7778,25.2,179.18760000000003,0,1,0,0,20.56341,31.19064,45.063904
7779,29.48,175.8084,0,1,0,0,28.39653,31.571033,36.127003
7780,23.98,187.6384,0,0,1,1,53.064728,30.807072,25.867733
7781,25.26,183.10240000000002,0,0,1,1,41.164524,27.593937,50.871117
7782,28.8,77.9716,0,1,0,1,24.104649,31.78855,34.265884
7783,30.74,84.64159999999998,0,0,0,0,25.060362,44.263943,20.940464
7784,23.32,211.61000000000004,0,0,0,0,21.159843,41.164642,29.783644
7785,29.08,92.81639999999999,1,0,1,0,0.82027435,32.746445,19.584867
7786,32.46,73.4464,0,0,1,1,24.482412,27.808613,35.39009
7787,26.94,161.1136,0,0,1,1,48.553535,32.273247,25.128271
7788,15.36,193.19802469135806,0,0,0,0,17.735485,45.801704,26.613626
7789,22.54,153.32960000000003,1,0,1,1,30.6434,14.060158,16.2392
7790,24.84,134.38760000000002,1,0,1,1,18.904503,35.43727,45.358902
7791,23.2,135.46759999999998,0,0,0,1,30.356443,16.502815,36.5592
7792,21.08,188.49640000000002,0,0,1,0,34.0034,25.58731,53.009007
7793,32.36,59.62440000000001,0,0,1,0,36.634773,55.822514,32.765133
7794,16.34,178.4176,0,0,1,0,23.37108,12.822794,49.5157
7795,29.48,105.16839999999998,1,0,1,1,36.213097,40.33152,32.48465
7796,23.1,170.8736,1,0,0,1,35.129147,32.436512,36.278637
7797,10.86,232.53440000000003,0,0,0,0,12.943674,21.54046,31.901989
7798,32.54,82.6496,0,0,1,0,26.508106,16.3107,46.009903
7799,28.72,132.52999999999997,0,0,0,0,30.21932,41.675247,24.052185
7800,1.16,129.84,0,1,1,1,6.2185345,19.639292,31.48028
7801,15.28,153.5524,0,0,0,1,15.279247,26.765675,17.207123
7802,20.74,183.7616,0,0,0,0,20.935452,40.64487,18.703884
7803,15.88,114.1708984375,0,0,0,1,21.305855,17.88582,34.097305
7804,17.42,150.24,1,1,1,1,27.3979,33.117134,9.489038
7805,18.98,155.3584,0,0,1,1,26.671215,18.378845,60.737022
7806,16.4,185.75560000000002,0,0,0,1,18.783146,31.565563,25.348475
7807,24.3,176.2416,0,0,1,0,37.176323,28.383345,16.405619
7808,25.54,82.8096,0,1,0,1,36.64836,32.60145,3.1133327
7809,20.44,239.5636,0,0,0,0,41.096516,8.039898,23.279388
7810,28.86,129.4144,1,0,1,0,51.165306,32.030857,34.879246
7811,29.42,98.75999999999998,0,0,1,0,25.888027,42.414047,38.36946
7812,21.16,172.84040000000002,0,0,0,1,32.284702,28.474247,32.90223
7813,30.3,109.0016,0,0,0,0,30.388323,29.537758,44.565594
7814,33.16,70.6004,0,0,1,1,46.25583,30.11576,46.1099
7815,25.82,132.48,1,0,1,1,19.51482,13.814531,7.9317513
7816,23.52,147.69,0,0,0,0,22.34602,34.864666,32.066746
7817,19.48,212.2484,1,0,0,1,23.159126,51.27229,21.193878
7818,31.68,94.74439999999998,0,0,1,0,50.612854,38.57158,32.862373
7819,27.04,111.59183673469387,0,0,1,0,44.781116,51.10299,35.72067
7820,29.46,85.02580353100952,1,0,1,1,34.64043,44.213043,24.350105
7821,27.88,137.56040000000002,0,0,1,1,42.673347,43.454117,40.16414
7822,21.28,156.9124,0,0,0,0,8.407753,26.57555,30.415037
7823,29.44,124.96359999999999,0,0,1,1,41.020607,25.872726,31.673115
7824,20.06,140.5584,1,0,0,0,12.650593,29.62891,26.986134
7825,26.9,139.4656,0,0,1,0,24.292686,20.900375,39.691277
7826,24.78,148.6624,0,0,1,1,25.674387,19.24343,16.373888
7827,27.18,88.49440000000003,0,0,0,0,25.911257,44.74704,10.999298
7828,27.58,55.01844140392624,0,0,0,0,40.163193,31.472397,28.65807
7829,23.1,216.83360000000005,0,0,1,1,27.052858,22.626545,48.10048
7830,19.42,169.5208181154127,0,1,0,0,11.810791,31.843756,34.306843
7831,18.0,152.8440816326531,0,0,1,1,38.110348,25.754036,41.21538
7832,19.44,123.16359999999999,0,0,1,1,35.584007,7.440218,19.883566
7833,24.92,136.49,0,1,0,1,26.135288,32.988216,40.06747
7834,14.14,202.78560000000002,0,0,0,0,32.942028,31.375372,46.928127
7835,20.94,179.61432736359848,0,0,1,1,28.789059,42.666645,47.505424
7836,19.76,174.9924,1,0,0,1,30.613945,14.207634,24.510191
7837,19.02,212.44,0,0,1,1,31.683304,32.004868,4.969122
7838,24.88,208.64039999999997,0,0,1,0,33.208313,47.49688,37.819492
7839,26.64,115.39560000000002,0,1,0,1,37.921665,31.539253,5.315937
7840,15.26,102.38240000000002,0,0,0,0,17.132996,44.2881,18.727001
7841,19.48,155.84839999999997,0,0,0,0,17.795383,38.890144,20.353695
7842,31.62,93.91999999999999,0,0,0,0,28.849169,47.1485,21.841488
7843,31.94,66.6736,1,0,0,0,27.702435,17.899044,21.93073
7844,23.06,140.9984,0,0,0,1,21.385654,44.949463,24.87469
7845,22.84,221.94760000000002,1,0,1,1,25.121689,27.277103,40.837482
7846,27.84,98.47873263888887,0,0,1,1,30.575026,21.940166,51.44951
7847,29.66,286.1510204081633,0,0,1,0,42.47979,47.01949,32.127403
7848,32.0,59.6196,1,0,1,1,52.587658,35.931183,44.3216
7849,22.18,162.6544,0,0,1,0,42.293457,33.02789,16.849915
7850,21.72,169.69,0,0,0,0,22.588644,32.693844,34.389347
7851,26.34,135.7776,0,1,0,0,26.207657,31.855793,33.399303
7852,25.94,187.1936,1,0,1,1,54.45302,33.289566,31.634909
7853,21.62,141.04,1,0,0,0,30.050138,31.594908,9.419346
7854,31.64,62.47559999999999,0,0,1,0,34.091694,52.030487,31.068134
7855,11.46,107.20639999999999,1,0,0,1,7.0011578,30.665665,33.565205
7856,26.04,133.0196,0,0,1,0,39.30356,52.07312,22.491936
7857,31.2,95.10760000000002,1,0,1,0,39.272358,41.066414,37.352604
7858,18.52,131.65,0,0,1,0,6.598694,22.200123,28.0532
7859,25.86,149.0944,0,0,0,1,27.92773,26.029596,17.295185
7860,25.28,126.19239999999999,0,0,0,1,36.80074,27.480425,14.9282875
7861,10.58,118.945179584121,0,1,1,1,18.138172,15.954863,47.551678
7862,29.66,102.31039999999999,0,1,1,0,37.196568,46.304756,46.36965
7863,30.66,127.9504,0,0,1,0,19.695192,30.610083,26.776602
7864,33.2,61.1876,0,0,1,0,30.67085,36.580864,39.778553
7865,4.22,69.52,0,0,1,1,16.0514,23.435303,12.49744
7866,29.68,88.34440000000002,1,0,0,1,42.62815,48.164543,33.12848
7867,14.98,109.81640000000002,0,0,0,1,32.086647,26.59246,6.35738
7868,28.16,127.20039999999997,0,0,1,0,44.006084,17.150906,26.714947
7869,24.9,150.5856,0,0,0,1,28.641924,27.891146,15.540358
7870,25.88,112.59031235853328,0,0,1,0,27.422878,33.994766,47.48516
7871,22.6,190.40360000000004,0,0,1,1,17.431623,20.489124,27.7509
7872,18.5,116.2629757785467,0,0,0,0,10.848272,29.062508,24.632774
7873,25.3,133.5616,0,0,0,1,28.54009,33.90267,15.947035
7874,28.4,191.31560000000002,0,0,1,1,36.85862,19.3657,52.92208
7875,28.22,41.3375,0,0,1,1,42.550972,27.348175,7.1541843
7876,11.16,151.40040000000002,0,0,1,0,10.127928,24.0473,33.74965
7877,22.66,167.1104,0,0,0,1,13.703947,36.501865,46.18073
7878,28.54,126.20960000000001,0,0,1,1,25.809744,25.653828,31.009003
